frame,object_type,track_id,frame_x,frame_y,court_x,court_y
78,player,20,189.80416870117188,409.44439697265625,223.84323120117188,358.31268310546875
78,player,7,736.8661499023438,419.6651306152344,663.33837890625,551.2189331054688
78,player,10,782.6474609375,452.607421875,672.7032470703125,646.9231567382812
78,player,4,656.1336669921875,354.069091796875,670.7907104492188,285.41241455078125
78,player,12,258.9136657714844,417.01141357421875,273.30596923828125,405.5506591796875
78,player,19,607.841796875,351.2349853515625,640.2816162109375,255.185791015625
79,player,1,1025.5216064453125,509.46551513671875,797.7139892578125,852.2714233398438
79,player,3,612.4786987304688,511.607666015625,485.605224609375,763.2244873046875
79,player,6,560.8046264648438,534.595947265625,434.574462890625,805.9130249023438
79,player,5,1115.838623046875,539.7281494140625,828.798095703125,944.8823852539062
79,player,4,656.9049072265625,353.5369567871094,671.1619262695312,285.2475280761719
79,player,10,780.024169921875,452.677734375,671.2568969726562,645.644287109375
79,player,7,737.0203857421875,423.2659606933594,663.5960693359375,548.9922485351562
79,player,12,261.6428527832031,415.04656982421875,275.7286376953125,403.4827880859375
79,player,20,189.96897888183594,409.40655517578125,224.18284606933594,360.05523681640625
79,player,19,608.0453491210938,352.4826354980469,636.1567993164062,259.6121826171875
80,player,1,1027.5703125,510.00872802734375,798.3685913085938,853.21728515625
80,player,3,613.460205078125,510.287353515625,487.29718017578125,761.312744140625
80,player,6,560.8796997070312,534.7261352539062,434.87677001953125,805.7691650390625
80,player,5,1116.46337890625,542.6061401367188,828.9548950195312,947.388671875
80,player,12,265.44610595703125,419.75018310546875,277.4910888671875,407.82330322265625
80,player,10,779.08056640625,453.10772705078125,669.8985595703125,645.1616821289062
80,player,4,656.383544921875,353.53863525390625,671.2359619140625,285.09356689453125
80,player,19,608.85888671875,352.7376708984375,633.6361083984375,262.9056091308594
80,player,20,195.19786071777344,409.21868896484375,225.92495727539062,361.42041015625
80,player,7,737.1803588867188,427.0811462402344,662.4071044921875,551.6787719726562
80,player,14,206.17408752441406,405.107421875,246.1405029296875,353.4878845214844
81,player,1,1031.0611572265625,510.9107666015625,799.3640747070312,854.891845703125
81,player,3,614.9888916015625,510.39569091796875,488.76275634765625,760.290283203125
81,player,6,561.4674072265625,534.669189453125,435.2327880859375,805.6749267578125
81,player,5,1116.749755859375,545.0087890625,828.19580078125,950.9150390625
81,player,12,264.5191650390625,418.5689392089844,278.59771728515625,409.2259521484375
81,player,19,607.4566040039062,351.347412109375,632.0900268554688,263.05816650390625
81,player,14,203.80780029296875,408.58343505859375,242.76095581054688,357.15374755859375
81,player,10,778.205078125,453.537353515625,668.6171875,645.2018432617188
81,player,7,737.7799072265625,431.9166564941406,660.0486450195312,558.639892578125
81,player,8,651.6049194335938,353.635009765625,668.3067626953125,278.0693359375
81,player,20,190.75404357910156,408.49786376953125,225.90985107421875,361.08001708984375
81,player,17,200.68919372558594,395.9674377441406,225.94390869140625,331.0762023925781
82,player,3,616.107666015625,510.48846435546875,489.97955322265625,759.798583984375
82,player,1,1032.059326171875,511.71551513671875,799.959716796875,856.746826171875
82,player,6,561.8253173828125,534.9838256835938,435.481689453125,805.90478515625
82,player,5,1117.7021484375,546.9134521484375,827.2077026367188,954.7630004882812
82,player,12,267.7205810546875,417.8817138671875,280.3536682128906,409.633056640625
82,player,19,602.6815795898438,349.57830810546875,630.2457885742188,260.3350524902344
82,player,14,198.8372039794922,408.19744873046875,239.2104949951172,358.65423583984375
82,player,10,776.3244018554688,452.6206970214844,667.584716796875,644.1473388671875
82,player,7,737.1287841796875,432.4671630859375,658.1298828125,563.6907348632812
82,player,8,641.3760986328125,353.69659423828125,664.524169921875,279.22747802734375
82,player,17,191.62428283691406,405.98870849609375,226.58795166015625,338.4827575683594
83,player,3,616.912109375,511.09033203125,490.8221130371094,760.07373046875
83,player,1,1032.771728515625,511.43505859375,800.6449584960938,857.7744140625
83,player,6,563.9515380859375,534.9314575195312,436.1854248046875,806.1800537109375
83,player,5,1118.673095703125,547.1514892578125,826.7203979492188,957.5277709960938
83,player,12,269.559326171875,415.82568359375,282.41009521484375,407.7125244140625
83,player,14,198.32534790039062,408.0322265625,236.78439331054688,359.3916015625
83,player,19,597.5430908203125,352.1670837402344,626.4074096679688,261.55389404296875
83,player,7,736.4345703125,431.4051818847656,657.066650390625,565.7861328125
83,player,8,642.5052490234375,353.04913330078125,662.6868896484375,279.2268371582031
83,player,10,775.24853515625,452.84771728515625,666.53125,643.5960083007812
83,player,20,186.80429077148438,407.9400939941406,224.864990234375,359.8631286621094
83,player,17,189.47227478027344,404.8397216796875,226.58175659179688,341.75335693359375
84,player,3,617.948486328125,511.61492919921875,491.5009460449219,760.7977294921875
84,player,1,1034.1492919921875,511.57550048828125,801.3992309570312,858.6768798828125
84,player,6,564.4514770507812,535.02099609375,436.74700927734375,806.4735717773438
84,player,5,1119.4326171875,546.080322265625,827.0114135742188,958.5570678710938
84,player,7,736.0120849609375,430.03082275390625,656.75146484375,565.6483764648438
84,player,12,272.0091857910156,417.12860107421875,284.19146728515625,408.1625061035156
84,player,20,189.8673553466797,407.4951171875,225.13375854492188,358.81488037109375
84,player,19,596.6153564453125,353.1319885253906,623.2481689453125,263.5465087890625
84,player,8,643.1612548828125,352.9202880859375,661.7542114257812,279.1168212890625
84,player,10,774.0609130859375,452.82318115234375,665.5226440429688,643.110107421875
84,player,17,181.52783203125,404.87152099609375,224.29580688476562,343.2278137207031
85,player,3,617.324951171875,511.850341796875,491.7210693359375,761.4239501953125
85,player,1,1034.1226806640625,511.90081787109375,801.7549438476562,859.5369262695312
85,player,6,564.6832275390625,534.8152465820312,437.2169189453125,806.51123046875
85,player,7,735.613525390625,429.07916259765625,656.7771606445312,564.5077514648438
85,player,5,1119.8834228515625,548.5567016601562,826.35791015625,961.1781616210938
85,player,12,273.7599792480469,416.49365234375,285.96868896484375,407.88250732421875
85,player,8,648.644287109375,353.87548828125,662.5121459960938,280.8279113769531
85,player,20,185.57492065429688,407.19610595703125,224.13162231445312,357.4105224609375
85,player,19,597.700439453125,351.9487609863281,621.9927368164062,263.36431884765625
85,player,10,772.1761474609375,453.13201904296875,664.2296142578125,642.940185546875
86,player,1,1034.1514892578125,511.52496337890625,802.14111328125,859.77978515625
86,player,7,735.08984375,425.95745849609375,657.7811279296875,560.36962890625
86,player,3,616.9942626953125,511.62744140625,491.83660888671875,761.6084594726562
86,player,6,563.5040893554688,535.2095336914062,437.13824462890625,806.7705078125
86,player,8,650.4761962890625,353.6288757324219,663.6898193359375,281.78533935546875
86,player,5,1123.227783203125,550.4510498046875,826.0515747070312,964.6119384765625
86,player,12,278.3648986816406,407.92523193359375,290.1239013671875,398.21527099609375
86,player,19,589.71044921875,355.79876708984375,617.1773681640625,267.6177062988281
86,player,20,189.35690307617188,407.87005615234375,224.4492950439453,357.6166687011719
86,player,10,770.5524291992188,454.6944580078125,662.38232421875,644.2504272460938
86,player,23,590.4783935546875,355.7431945800781,608.9893188476562,275.51165771484375
86,player,24,591.087890625,353.321533203125,612.1514892578125,266.4908752441406
87,player,1,1033.7974853515625,511.40667724609375,802.3450317382812,859.8077392578125
87,player,3,617.1844482421875,511.35003662109375,492.0322265625,761.50048828125
87,player,6,563.52392578125,535.3563842773438,437.0585632324219,807.0630493164062
87,player,7,734.509521484375,426.2701721191406,658.1512451171875,557.96533203125
87,player,12,278.2890625,414.03045654296875,291.59326171875,398.99005126953125
87,player,8,644.53564453125,353.00732421875,662.81005859375,281.024658203125
87,player,5,1123.9090576171875,550.862548828125,825.86669921875,967.215087890625
87,player,20,189.14035034179688,408.23504638671875,224.53370666503906,358.1600036621094
87,player,23,588.1593627929688,354.60516357421875,608.681640625,273.7873229980469
87,player,10,768.89501953125,456.0026550292969,660.2587280273438,646.2613525390625
87,player,24,585.66455078125,352.13018798828125,610.8760375976562,264.3935852050781
88,player,1,1033.708740234375,510.57879638671875,802.7791137695312,859.1156005859375
88,player,8,637.74755859375,353.6213073730469,659.8239135742188,280.7080078125
88,player,3,617.2596435546875,511.36065673828125,492.17596435546875,761.44580078125
88,player,6,565.1683349609375,534.92236328125,437.51580810546875,807.0223388671875
88,player,5,1125.1927490234375,551.7158813476562,825.7432861328125,969.6652221679688
88,player,23,586.6990966796875,355.3514404296875,607.7387084960938,273.51959228515625
88,player,7,734.136474609375,444.77655029296875,651.6825561523438,575.8222045898438
88,player,10,767.1512451171875,456.00347900390625,658.3919677734375,647.4185791015625
88,player,20,192.96527099609375,409.2302551269531,225.51467895507812,360.00897216796875
88,player,12,279.9449462890625,413.182861328125,293.1875,398.66326904296875
89,player,8,644.521484375,353.8721923828125,659.943115234375,281.470703125
89,player,1,1033.222900390625,509.93756103515625,803.1848754882812,858.07958984375
89,player,3,616.8087158203125,511.29364013671875,492.170654296875,761.3145751953125
89,player,6,565.502197265625,534.7973022460938,437.9249267578125,806.918212890625
89,player,7,733.381103515625,450.2913818359375,645.3598022460938,592.981689453125
89,player,19,584.7061157226562,353.24005126953125,613.4200439453125,266.5179443359375
89,player,5,1125.4892578125,551.4020385742188,825.8587646484375,971.041748046875
89,player,23,584.444580078125,353.686279296875,607.0343017578125,270.9241027832031
89,player,10,766.6699829101562,456.00347900390625,657.04443359375,648.1292114257812
89,player,14,197.2008056640625,411.0210266113281,234.3855438232422,363.26348876953125
89,player,12,282.8736572265625,415.791259765625,294.5426940917969,401.69439697265625
89,player,17,157.28921508789062,370.54547119140625,221.41622924804688,299.4486083984375
89,player,20,185.17791748046875,406.3929443359375,224.3975830078125,357.2069091796875
90,player,8,644.68896484375,353.7419738769531,660.1266479492188,281.8095703125
90,player,3,616.911376953125,512.3609008789062,491.91845703125,762.173583984375
90,player,7,733.0559692382812,444.1748352050781,643.2725830078125,597.870849609375
90,player,6,564.6536865234375,534.8786010742188,437.960693359375,806.8507080078125
90,player,19,581.1339111328125,354.1043395996094,609.5196533203125,266.61993408203125
90,player,1,1032.375,509.0953369140625,803.5556030273438,856.6173095703125
90,player,10,765.9404296875,457.46954345703125,655.453125,649.983154296875
90,player,5,1125.9595947265625,552.0718994140625,825.7952880859375,972.4873046875
90,player,12,284.8149719238281,416.12652587890625,295.9092102050781,404.2153625488281
90,player,20,187.1882781982422,409.719970703125,223.69973754882812,359.4623107910156
90,player,23,581.4551391601562,353.921142578125,605.539306640625,269.270263671875
91,player,8,643.008544921875,353.71417236328125,659.720947265625,281.835205078125
91,player,3,617.121337890625,513.778564453125,491.44390869140625,763.988525390625
91,player,7,732.4057006835938,444.96746826171875,641.45654296875,601.805908203125
91,player,6,563.964599609375,535.1101684570312,437.7591857910156,806.9450073242188
91,player,5,1126.403076171875,552.342041015625,825.7623291015625,973.66943359375
91,player,1,1032.1490478515625,509.543212890625,803.5604248046875,856.0297241210938
91,player,23,578.524169921875,356.74676513671875,602.5904541015625,271.6660461425781
91,player,10,764.5103149414062,458.04229736328125,653.8217163085938,651.6318969726562
91,player,20,188.03700256347656,411.71966552734375,223.16085815429688,363.33062744140625
91,player,12,286.79010009765625,418.93023681640625,296.8038330078125,409.2118225097656
91,player,19,576.6817626953125,355.541259765625,605.0399169921875,268.177734375
91,player,25,747.144287109375,457.3626708984375,637.6722412109375,648.4910278320312
92,player,8,645.3765258789062,354.39666748046875,659.937255859375,282.9781494140625
92,player,3,617.2041015625,513.9090576171875,491.12322998046875,765.288818359375
92,player,7,731.7850341796875,433.42633056640625,644.167724609375,592.293212890625
92,player,6,563.232421875,535.1157836914062,437.4444580078125,806.95263671875
92,player,1,1032.0572509765625,509.647216796875,803.498291015625,855.728759765625
92,player,5,1126.830322265625,552.7589721679688,825.6888427734375,974.791015625
92,player,20,191.68209838867188,417.57464599609375,222.8904266357422,372.9065246582031
92,player,10,763.6812744140625,460.49871826171875,651.680419921875,655.054931640625
92,player,12,289.4604187011719,422.26715087890625,297.4830017089844,416.45184326171875
92,player,19,575.761474609375,355.46832275390625,601.8636474609375,269.00787353515625
92,player,23,576.802734375,354.32244873046875,601.0252075195312,269.85174560546875
92,player,25,736.2113037109375,459.8637390136719,633.7930908203125,650.0250244140625
92,player,17,158.27723693847656,357.2919921875,222.13250732421875,253.50149536132812
93,player,8,644.8268432617188,353.9757080078125,660.0724487304688,283.11212158203125
93,player,3,617.779541015625,514.3125,490.95880126953125,766.53271484375
93,player,7,731.1835327148438,434.2908935546875,645.4489135742188,586.9698486328125
93,player,19,573.0316162109375,351.47662353515625,600.4111328125,263.97247314453125
93,player,6,563.878173828125,532.5992431640625,437.97760009765625,804.9043579101562
93,player,1,1030.9801025390625,509.6912841796875,803.1553955078125,855.480224609375
93,player,5,1127.70703125,553.2666015625,825.667724609375,975.9784545898438
93,player,10,763.00634765625,461.697998046875,649.6885986328125,658.3992309570312
93,player,20,192.89450073242188,416.0892028808594,223.29803466796875,377.53314208984375
93,player,12,291.4007568359375,421.1962890625,298.6832275390625,420.1214599609375
93,player,23,574.4117431640625,352.10015869140625,600.073486328125,265.4852294921875
93,player,26,571.491455078125,354.8485107421875,592.7534790039062,267.06317138671875
93,player,25,750.24462890625,461.41912841796875,634.628173828125,653.7593383789062
93,player,27,741.0775146484375,461.5908203125,628.7757568359375,658.9267578125
93,player,17,157.58987426757812,360.37799072265625,221.84759521484375,227.72628784179688
94,player,8,645.7047119140625,353.6816101074219,660.559326171875,282.8918151855469
94,player,3,618.326904296875,514.779541015625,490.8724060058594,767.792724609375
94,player,6,563.10693359375,532.7587890625,438.0946960449219,803.6451416015625
94,player,7,730.422607421875,445.77740478515625,642.0311889648438,595.3775634765625
94,player,1,1031.333984375,509.04833984375,803.2791137695312,854.80029296875
94,player,20,189.5262908935547,420.8135986328125,221.85243225097656,385.6416015625
94,player,5,1130.097412109375,553.9049682617188,826.012451171875,977.4307861328125
94,player,10,762.61474609375,462.904052734375,647.8717041015625,661.7199096679688
94,player,12,293.9921569824219,422.990478515625,299.83953857421875,424.74420166015625
94,player,23,574.6971435546875,349.53045654296875,600.5054931640625,259.2222900390625
94,player,4,630.9935302734375,356.77593994140625,661.898681640625,286.8873291015625
94,player,26,569.9754028320312,349.91766357421875,594.0953369140625,260.32733154296875
95,player,8,644.7728271484375,353.6600341796875,660.5870361328125,282.63250732421875
95,player,3,617.2849731445312,514.6296997070312,490.587646484375,768.3964233398438
95,player,6,562.4046630859375,533.5869750976562,437.8055419921875,803.4644775390625
95,player,10,762.615234375,465.53790283203125,645.7913208007812,666.444091796875
95,player,20,191.93560791015625,424.4337158203125,221.010009765625,395.2034912109375
95,player,1,1031.390625,508.2208251953125,803.70068359375,853.6563720703125
95,player,7,730.5609130859375,422.7196044921875,648.0697021484375,576.5281982421875
95,player,5,1132.3662109375,553.4508056640625,826.9840087890625,978.2134399414062
95,player,23,572.862060546875,348.64068603515625,600.5333862304688,253.77809143066406
95,player,4,628.041259765625,356.576904296875,654.9708862304688,287.5152893066406
95,player,12,295.6520080566406,423.2802734375,301.00146484375,428.21624755859375
95,player,26,569.4276733398438,349.84063720703125,594.8214721679688,255.7939453125
95,player,19,566.823486328125,353.5482177734375,596.728515625,262.8887939453125
96,player,8,644.2003784179688,353.6458740234375,660.4281005859375,282.39141845703125
96,player,3,616.3123779296875,513.9639892578125,490.3238525390625,768.1292724609375
96,player,6,560.397216796875,534.9295654296875,436.81036376953125,804.3089599609375
96,player,10,762.2723388671875,466.53173828125,644.0069580078125,670.4490966796875
96,player,20,191.7415313720703,423.21026611328125,220.6031494140625,400.0258483886719
96,player,7,729.2236328125,421.570556640625,652.0281372070312,562.9058837890625
96,player,23,571.944580078125,351.53851318359375,599.1773071289062,254.0543975830078
96,player,1,1031.9537353515625,508.984619140625,803.8228759765625,853.6124877929688
96,player,5,1132.869140625,553.5169677734375,827.7171020507812,978.8133544921875
96,player,4,626.4720458984375,355.9887390136719,650.2005004882812,287.00177001953125
96,player,26,568.9676513671875,350.993896484375,594.7186279296875,254.35546875
96,player,12,302.06591796875,418.91265869140625,304.4460754394531,426.1119079589844
97,player,8,643.789794921875,353.2939453125,660.3358154296875,281.72918701171875
97,player,6,560.3258056640625,534.6826171875,436.20196533203125,804.64599609375
97,player,3,615.8236083984375,513.1309204101562,490.24066162109375,767.188232421875
97,player,20,190.92794799804688,423.8465576171875,220.00987243652344,403.8072204589844
97,player,10,761.0087890625,467.845947265625,642.05517578125,674.2150268554688
97,player,1,1031.772216796875,507.1470947265625,804.57958984375,851.997314453125
97,player,23,569.7965087890625,352.28082275390625,597.3374633789062,255.02719116210938
97,player,5,1133.9593505859375,555.1035766601562,827.8585815429688,980.497802734375
97,player,7,729.2697143554688,430.00079345703125,651.5458984375,563.1492919921875
97,player,4,625.671875,355.55511474609375,647.0158081054688,286.02093505859375
97,player,12,294.0849304199219,423.71185302734375,303.46893310546875,429.45306396484375
97,player,26,564.3026123046875,350.13409423828125,593.4830322265625,251.82763671875
97,player,28,308.54803466796875,421.82366943359375,314.3926086425781,433.17498779296875
98,player,8,640.7383422851562,353.72210693359375,659.1293334960938,281.5803527832031
98,player,6,559.4639892578125,534.4776000976562,435.6382751464844,804.6251220703125
98,player,3,615.714599609375,512.0894165039062,490.42626953125,765.656005859375
98,player,23,567.3017578125,350.32171630859375,596.0721435546875,252.79757690429688
98,player,20,193.455078125,424.53704833984375,220.22023010253906,407.2568359375
98,player,10,760.2364501953125,468.08062744140625,640.4954223632812,676.8233642578125
98,player,1,1031.508544921875,507.3289794921875,804.929443359375,851.0811157226562
98,player,7,728.1765747070312,438.09442138671875,648.0386352539062,571.7542724609375
98,player,5,1134.968017578125,555.7431030273438,827.959228515625,982.159423828125
98,player,4,624.426025390625,354.90740966796875,644.8040161132812,284.4106750488281
98,player,12,293.5205078125,423.7266845703125,302.67193603515625,431.5928649902344
98,player,28,312.55865478515625,421.69354248046875,315.552734375,433.3748779296875
98,player,26,564.3612060546875,347.83856201171875,593.549072265625,247.08828735351562
99,player,8,640.333251953125,353.6466979980469,658.2461547851562,281.3455810546875
99,player,6,560.5025634765625,535.1797485351562,435.3709716796875,805.2804565429688
99,player,23,562.2638549804688,350.1429748535156,593.70947265625,250.63613891601562
99,player,3,615.8846435546875,512.0663452148438,490.5965576171875,764.6536865234375
99,player,20,192.22207641601562,424.78851318359375,219.97262573242188,409.67608642578125
99,player,10,760.5771484375,468.97442626953125,639.2737426757812,679.4093017578125
99,player,7,724.9193115234375,440.6832275390625,643.9267578125,579.757568359375
99,player,1,1031.53369140625,506.763427734375,805.3873291015625,850.0029296875
99,player,12,293.4681396484375,423.66107177734375,302.152099609375,432.9058837890625
99,player,5,1135.4833984375,555.4154663085938,828.2802734375,983.0330810546875
99,player,4,625.6065673828125,354.7188415527344,643.8160400390625,283.22503662109375
99,player,26,560.7681884765625,349.5792236328125,591.8001098632812,246.02516174316406
99,player,28,305.1116943359375,421.59613037109375,314.22198486328125,432.7530517578125
100,player,6,560.0194702148438,535.083251953125,435.09881591796875,805.58740234375
100,player,8,637.2747802734375,353.4048156738281,656.7932739257812,280.5848693847656
100,player,3,616.1050415039062,512.794677734375,490.5765380859375,764.657958984375
100,player,23,560.72607421875,351.62811279296875,591.138916015625,251.08334350585938
100,player,20,193.02923583984375,424.66717529296875,220.05636596679688,411.18133544921875
100,player,1,1031.9246826171875,509.5093994140625,804.7049560546875,851.6827392578125
100,player,10,759.658447265625,468.488525390625,638.3915405273438,680.5436401367188
100,player,7,722.943359375,450.60845947265625,637.2872924804688,594.956298828125
100,player,12,293.5799560546875,423.38287353515625,301.9006042480469,433.45782470703125
100,player,5,1134.9945068359375,555.8690185546875,828.191650390625,983.9049072265625
100,player,4,624.7647705078125,350.87237548828125,644.4268798828125,277.25531005859375
100,player,26,558.5220336914062,348.9490661621094,590.17822265625,244.27276611328125
101,player,6,559.8632202148438,533.770263671875,435.18194580078125,804.677490234375
101,player,8,635.074462890625,354.44158935546875,654.733154296875,281.258544921875
101,player,3,616.017333984375,511.88079833984375,490.7760925292969,763.8531494140625
101,player,20,192.95465087890625,424.556396484375,220.1076202392578,412.0290222167969
101,player,23,558.4495239257812,350.94488525390625,588.99365234375,250.2439727783203
101,player,12,292.88250732421875,422.583740234375,301.698486328125,432.8615417480469
101,player,1,1031.6435546875,509.2984619140625,804.2698974609375,852.5712280273438
101,player,7,723.6549072265625,451.671142578125,632.8109741210938,605.970458984375
101,player,10,758.5499267578125,465.45904541015625,638.537353515625,678.254638671875
101,player,5,1133.8951416015625,554.947509765625,828.210693359375,983.6837158203125
101,player,4,623.6728515625,349.93438720703125,644.847412109375,272.0149230957031
101,player,26,555.8931274414062,349.0561828613281,588.2455444335938,243.03231811523438
102,player,6,558.8660888671875,533.2966918945312,435.09503173828125,803.6099853515625
102,player,3,615.4171142578125,511.5372314453125,490.8399658203125,762.9796142578125
102,player,20,192.53677368164062,424.155517578125,220.088134765625,412.09405517578125
102,player,8,634.694580078125,354.9453430175781,653.0725708007812,282.3272705078125
102,player,10,758.0712890625,464.9849853515625,638.6611328125,676.2650146484375
102,player,1,1031.8914794921875,509.34356689453125,804.0350341796875,853.2080078125
102,player,23,557.3615112304688,351.11785888671875,587.189697265625,249.82908630371094
102,player,7,717.7333984375,450.66619873046875,628.5845947265625,611.60205078125
102,player,12,293.0760498046875,423.2698974609375,301.4861145019531,433.25921630859375
102,player,5,1132.9525146484375,555.1084594726562,827.9237060546875,983.5855712890625
102,player,28,312.9728698730469,421.4619140625,315.6065673828125,432.8763122558594
102,player,29,289.50335693359375,424.2587585449219,297.6634216308594,436.2783203125
103,player,20,189.38290405273438,424.7921142578125,219.09368896484375,412.58209228515625
103,player,6,557.3594970703125,532.9517822265625,434.74090576171875,802.5067749023438
103,player,3,615.0609130859375,512.1787719726562,490.62481689453125,762.9454345703125
103,player,1,1032.2786865234375,510.2528076171875,803.6273803710938,854.4287109375
103,player,8,632.7205810546875,356.2452392578125,650.8502197265625,284.5523376464844
103,player,10,756.8001708984375,466.4549865722656,637.8945922851562,676.2900390625
103,player,7,717.16650390625,455.00811767578125,624.225341796875,619.5824584960938
103,player,12,291.83673095703125,423.70184326171875,300.9139709472656,433.8942565917969
103,player,23,557.3193359375,350.74847412109375,586.1385498046875,249.05899047851562
103,player,5,1132.767578125,556.5734252929688,827.1294555664062,984.616455078125
103,player,28,312.4307861328125,422.1107177734375,316.219970703125,433.6376953125
103,player,29,290.14666748046875,424.77532958984375,297.7432861328125,436.90997314453125
103,ball,-1,146.86827087402344,335.9493103027344,1152.5537109375,186.7501220703125
104,player,20,188.84117126464844,424.64923095703125,218.31866455078125,412.6927185058594
104,player,6,556.93798828125,532.5095825195312,434.5061340332031,801.385009765625
104,player,3,614.941650390625,512.0361328125,490.490966796875,762.7884521484375
104,player,1,1032.315673828125,510.371337890625,803.32568359375,855.3260498046875
104,player,8,632.3788452148438,357.4806213378906,648.8099365234375,287.5909423828125
104,player,12,291.20135498046875,422.1884765625,300.6611022949219,432.5570068359375
104,player,7,715.0156860351562,453.2177734375,621.3895874023438,622.7883911132812
104,player,10,757.0220947265625,466.28729248046875,637.513916015625,676.1627197265625
104,player,23,558.5595703125,350.565673828125,585.9171142578125,248.42849731445312
104,player,5,1133.991943359375,557.2769775390625,826.6522827148438,985.9172973632812
104,player,28,311.3432312011719,420.16290283203125,316.71148681640625,431.8492431640625
104,player,29,288.5879821777344,384.80731201171875,305.5769348144531,390.1614074707031
104,ball,-1,146.69046020507812,336.829833984375,1152.5537109375,186.7501220703125
105,player,20,189.92007446289062,424.511474609375,218.13787841796875,412.7019958496094
105,player,8,630.180908203125,356.2701416015625,647.2630615234375,287.76885986328125
105,player,6,556.5202026367188,532.1497802734375,434.33111572265625,800.3203125
105,player,3,614.8353271484375,512.0245971679688,490.3796081542969,762.6676025390625
105,player,12,290.7564697265625,421.9781494140625,300.4126892089844,431.413330078125
105,player,1,1032.5029296875,510.1834716796875,803.2529296875,855.7652587890625
105,player,23,557.19775390625,350.49969482421875,585.3635864257812,247.80252075195312
105,player,7,715.0060424804688,458.18560791015625,617.8966674804688,629.83447265625
105,player,10,755.7486572265625,467.0274658203125,636.6671142578125,676.6879272460938
105,player,5,1135.2041015625,557.2861938476562,826.6434326171875,986.8680419921875
105,ball,-1,143.11761474609375,337.2110595703125,1152.5537109375,186.7501220703125
106,player,12,291.19793701171875,422.1646728515625,300.3389892578125,430.9173889160156
106,player,8,627.4407958984375,355.5279541015625,645.6793212890625,286.64923095703125
106,player,6,556.0524291992188,531.0244750976562,434.3570556640625,798.644287109375
106,player,3,615.042236328125,512.943115234375,490.1244812011719,763.4102783203125
106,player,20,191.44686889648438,424.07562255859375,218.51602172851562,412.3486328125
106,player,1,1032.2510986328125,510.5626220703125,802.9900512695312,856.3519897460938
106,player,7,714.995849609375,461.45806884765625,614.5498046875,637.6488037109375
106,player,23,555.5631103515625,350.44415283203125,584.50341796875,247.16802978515625
106,player,10,753.2827758789062,467.57891845703125,635.2547607421875,677.3518676757812
106,player,5,1136.561767578125,557.3588256835938,826.9512939453125,987.65087890625
106,player,30,625.4730224609375,511.19891357421875,498.6031494140625,762.8538208007812
106,ball,-1,143.26559448242188,336.576904296875,1152.5537109375,186.7501220703125
107,player,7,711.9310913085938,454.6380615234375,613.769287109375,635.69091796875
107,player,8,625.5176391601562,353.7386474609375,644.7429809570312,283.37249755859375
107,player,12,292.5445251464844,422.9078369140625,300.5241394042969,431.54437255859375
107,player,23,554.091796875,351.3060302734375,583.1624755859375,247.7769012451172
107,player,6,555.5120849609375,529.874755859375,434.5013427734375,796.5418701171875
107,player,3,615.5299072265625,513.6243896484375,489.90911865234375,764.5281982421875
107,player,1,1032.992919921875,511.1959228515625,802.766845703125,857.3334350585938
107,player,10,750.3865356445312,467.21112060546875,633.6653442382812,677.1801147460938
107,player,20,186.38601684570312,424.60009765625,217.26564025878906,412.2763671875
107,player,5,1138.627197265625,558.966064453125,827.0556640625,989.537353515625
107,player,28,308.1390380859375,422.616943359375,315.622802734375,433.1673583984375
107,ball,-1,143.10206604003906,335.80853271484375,1152.5537109375,186.7501220703125
108,player,7,710.8690185546875,453.22442626953125,613.4351196289062,632.9076538085938
108,player,12,292.281982421875,422.6309814453125,300.6251220703125,431.6190490722656
108,player,23,553.6347045898438,351.1721496582031,582.194091796875,247.95013427734375
108,player,6,555.5576171875,528.8121337890625,434.85003662109375,794.2802734375
108,player,8,623.1806030273438,352.4428405761719,643.900634765625,279.29998779296875
108,player,3,615.5658569335938,513.8765869140625,489.7137451171875,765.4779052734375
108,player,1,1033.2467041015625,511.31793212890625,802.6409912109375,858.09619140625
108,player,20,188.31869506835938,424.1876220703125,217.05743408203125,411.93084716796875
108,player,10,749.2619018554688,466.822998046875,632.4534301757812,676.5964965820312
108,player,5,1140.6361083984375,559.5485229492188,827.4051513671875,991.3637084960938
108,player,28,307.1307373046875,422.2889404296875,314.69720458984375,433.5697021484375
108,ball,-1,142.81263732910156,335.2618408203125,1152.5537109375,186.7501220703125
109,player,7,710.78466796875,451.4600524902344,613.7816162109375,629.3128051757812
109,player,23,552.87158203125,350.504150390625,581.5643310546875,247.09307861328125
109,player,6,554.0921020507812,528.86083984375,434.69775390625,792.734130859375
109,player,1,1033.15283203125,511.58221435546875,802.4307861328125,858.8082275390625
109,player,3,615.2040405273438,513.7290649414062,489.53173828125,765.93701171875
109,player,20,187.62966918945312,423.767822265625,216.7958984375,411.1752624511719
109,player,12,295.4390869140625,422.3249816894531,301.6417236328125,431.59625244140625
109,player,8,621.7431640625,353.44134521484375,642.5010986328125,277.8468017578125
109,player,10,748.8499145507812,466.88616943359375,631.531494140625,676.2431640625
109,player,28,305.988037109375,422.567626953125,313.7164306640625,434.0450134277344
109,player,5,1141.950927734375,560.2886352539062,827.6793212890625,993.212158203125
109,ball,-1,142.86196899414062,334.6209716796875,1152.5537109375,186.7501220703125
